2013-11-21 15:58:51 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:58:51 INFO  SnakyController:112 - Jane, 0, 0
2013-11-21 15:59:01 INFO  SnakyController:117 - Jane
2013-11-21 15:59:07 INFO  SnakyController:122 - 0
2013-11-21 15:59:09 INFO  SnakyController:127 - 0
2013-11-21 15:59:15 INFO  SnakyController:112 - 
2013-11-21 16:00:13 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 16:00:13 INFO  SnakyController:110 - Rod  ,   1  ,    1
2013-11-21 16:00:13 INFO  SnakyController:115 - Rod
2013-11-21 16:00:13 INFO  SnakyController:120 - 1
2013-11-21 16:00:13 INFO  SnakyController:125 - 1
2013-11-21 16:00:13 INFO  SnakyController:110 - Jane, 0, 0
2013-11-21 16:00:13 INFO  SnakyController:115 - Jane
2013-11-21 16:00:13 INFO  SnakyController:120 - 0
2013-11-21 16:00:13 INFO  SnakyController:125 - 0
2013-11-21 16:00:13 INFO  SnakyController:110 - Freddy, 1, 2
2013-11-21 16:00:13 INFO  SnakyController:115 - Freddy
2013-11-21 16:00:13 INFO  SnakyController:120 - 1
2013-11-21 16:00:13 INFO  SnakyController:125 - 2
2013-11-21 16:21:41 INFO  SnakyController:67 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 16:21:41 INFO  SnakyController:112 - Rod  ,   1  ,    1
2013-11-21 16:21:41 INFO  SnakyController:112 - Jane, 0, 0
2013-11-21 16:21:41 INFO  SnakyController:112 - Freddy, 1, 2
2013-11-21 16:23:06 INFO  SnakyController:67 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 16:23:06 INFO  SnakyController:112 - Rod  ,   1  ,    1
2013-11-21 16:23:06 INFO  SnakyController:112 - Jane, 0, 0
2013-11-21 16:23:06 INFO  SnakyController:112 - Freddy, 1, 2
2013-11-21 16:25:00 INFO  SnakyController:67 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 16:25:12 INFO  SnakyController:112 - Rod  ,   1  ,    1
2013-11-21 16:25:19 INFO  SnakyController:112 - Jane, 0, 0
2013-11-21 16:25:24 INFO  SnakyController:112 - Freddy, 1, 2
2013-11-21 16:30:29 INFO  SnakyController:69 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 16:30:29 INFO  SnakyController:113 - Rod  ,   1  ,    1
2013-11-21 16:30:29 INFO  SnakyController:113 - Jane, 0, 0
2013-11-21 16:30:29 INFO  SnakyController:113 - Freddy, 1, 2
2013-11-21 16:30:40 INFO  SnakyController:69 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 16:30:53 INFO  SnakyController:113 - Rod  ,   1  ,    1
2013-11-21 16:31:05 INFO  SnakyController:113 - Jane, 0, 0
2013-11-21 16:31:05 INFO  SnakyController:113 - Freddy, 1, 2
2013-11-21 16:33:58 INFO  SnakyController:69 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 16:33:58 INFO  SnakyController:113 - Rod  ,   1  ,    1
2013-11-21 16:33:58 INFO  SnakyController:113 - Jane, 0, 0
2013-11-21 16:33:58 INFO  SnakyController:113 - Freddy, 1, 2
2013-11-21 16:34:28 INFO  SnakyController:69 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 16:34:28 INFO  SnakyController:113 - Rod  ,   1  ,    1
2013-11-21 16:34:28 INFO  SnakyController:113 - Jane, 0, 0
2013-11-21 16:34:28 INFO  SnakyController:113 - Freddy, 1, 2
2013-11-21 16:36:07 INFO  SnakyController:69 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 16:36:07 INFO  SnakyController:113 - Rod  ,   1  ,    1
2013-11-21 16:36:07 INFO  SnakyController:113 - Jane, 0, 0
2013-11-21 16:36:07 INFO  SnakyController:113 - Freddy, 1, 2
2013-11-21 16:36:23 INFO  SnakyController:69 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 16:36:23 INFO  SnakyController:113 - Rod  ,   1  ,    1
2013-11-21 16:36:23 INFO  SnakyController:113 - Jane, 0, 0
2013-11-21 16:36:23 INFO  SnakyController:113 - Freddy, 1, 2
2013-11-21 16:36:23 INFO  SnakyController:122 - Wooohoooo Jane
2013-11-21 16:36:23 INFO  SnakyController:122 - Wooohoooo Rod
2013-11-21 16:36:23 INFO  SnakyController:122 - Wooohoooo Freddy
2013-11-21 16:52:45 INFO  SnakyController:70 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 16:52:45 INFO  SnakyController:114 - Rod  ,   1  ,    1
2013-11-21 16:52:45 INFO  SnakyController:114 - Jane, 0, 0
2013-11-21 16:52:45 INFO  SnakyController:114 - Freddy, 1, 2
2013-11-21 16:52:45 INFO  SnakyController:144 - Rod Jane Jane
2013-11-21 16:52:45 INFO  SnakyController:144 - Jane  
2013-11-21 16:52:45 INFO  SnakyController:144 - Freddy Jane Freddy
2013-11-21 16:57:16 INFO  SnakyController:70 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 16:57:16 INFO  SnakyController:114 - Rod  ,   1  ,    1
2013-11-21 16:57:16 INFO  SnakyController:114 - Jane, 0, 0
2013-11-21 16:57:16 INFO  SnakyController:114 - Freddy, 1, 2
2013-11-21 16:57:16 INFO  SnakyController:114 - Fon
2013-11-21 16:59:27 INFO  SnakyController:70 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 16:59:27 INFO  SnakyController:114 - Rod  ,   1  ,    1
2013-11-21 16:59:27 INFO  SnakyController:114 - Jane, 0, 0
2013-11-21 16:59:27 INFO  SnakyController:114 - Freddy, 1, 2
2013-11-21 16:59:27 INFO  SnakyController:114 - Fon
2013-11-21 17:01:39 INFO  SnakyController:70 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 17:01:39 INFO  SnakyController:114 - Rod  ,   1  ,    1
2013-11-21 17:01:39 INFO  SnakyController:114 - Jane, 0, 0
2013-11-21 17:01:39 INFO  SnakyController:114 - Freddy, 1, 2
2013-11-21 17:01:39 INFO  SnakyController:114 - Fon
2013-11-21 17:03:36 INFO  SnakyController:70 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 17:03:36 INFO  SnakyController:114 - Rod  ,   1  ,    1
2013-11-21 17:03:45 INFO  SnakyController:114 - Jane, 0, 0
2013-11-21 17:03:49 INFO  SnakyController:114 - Freddy, 1, 2
2013-11-21 17:03:53 INFO  SnakyController:114 - Fon
2013-11-21 17:08:31 INFO  SnakyController:70 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 17:08:31 INFO  SnakyController:114 - Rod  ,   1  ,    1
2013-11-21 17:08:31 INFO  SnakyController:114 - Jane, 0, 0
2013-11-21 17:08:31 INFO  SnakyController:114 - Freddy, 1, 2
2013-11-21 17:08:31 INFO  SnakyController:114 - Fon
2013-11-21 17:08:31 INFO  SnakyController:144 -  Fon 
2013-11-21 17:08:31 INFO  SnakyController:144 - Fon  
2013-11-21 17:09:31 INFO  SnakyController:70 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 17:09:31 INFO  SnakyController:114 - Rod  ,   1  ,    1
2013-11-21 17:09:31 INFO  SnakyController:114 - Jane, 0, 0
2013-11-21 17:09:31 INFO  SnakyController:114 - Freddy, 1, 2
2013-11-21 17:09:31 INFO  SnakyController:114 - Fon
2013-11-21 17:09:31 INFO  SnakyController:144 -  Fon 
2013-11-21 17:09:31 INFO  SnakyController:144 - Fon  
2013-11-21 17:11:18 INFO  SnakyController:70 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 17:11:18 INFO  SnakyController:114 - Rod  ,   1  ,    1
2013-11-21 17:11:18 INFO  SnakyController:114 - Jane, 0, 0
2013-11-21 17:11:18 INFO  SnakyController:114 - Freddy, 1, 2
2013-11-21 17:11:18 INFO  SnakyController:114 - Fon
2013-11-21 17:11:18 INFO  SnakyController:144 - SingerSnake at 0 -  Fon 
2013-11-21 17:11:18 INFO  SnakyController:144 - SingerSnake at 1 - Fon  
2013-11-21 17:12:48 INFO  SnakyController:70 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 17:12:48 INFO  SnakyController:114 - Readed line - 'Rod  ,   1  ,    1'
2013-11-21 17:12:48 INFO  SnakyController:176 - FileSnake Decoded -  1 1
2013-11-21 17:12:48 INFO  SnakyController:114 - Readed line - 'Jane, 0, 0'
2013-11-21 17:12:48 INFO  SnakyController:176 - FileSnake Decoded -  0 0
2013-11-21 17:12:48 INFO  SnakyController:114 - Readed line - 'Freddy, 1, 2'
2013-11-21 17:12:48 INFO  SnakyController:176 - FileSnake Decoded -  1 2
2013-11-21 17:12:48 INFO  SnakyController:114 - Readed line - 'Fon'
2013-11-21 17:12:48 INFO  SnakyController:176 - FileSnake Decoded - Fon -1 -1
2013-11-21 17:12:48 INFO  SnakyController:144 - SingerSnake at 0 -  Fon 
2013-11-21 17:12:48 INFO  SnakyController:144 - SingerSnake at 1 - Fon  
2013-11-21 17:15:59 INFO  SnakyController:70 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 17:15:59 INFO  SnakyController:177 - FileSnake Decoded - Rod 1 1
2013-11-21 17:15:59 INFO  SnakyController:177 - FileSnake Decoded - Jane 0 0
2013-11-21 17:15:59 INFO  SnakyController:177 - FileSnake Decoded - Freddy 1 2
2013-11-21 17:15:59 INFO  SnakyController:177 - FileSnake Decoded - Fon -1 -1
2013-11-21 17:15:59 INFO  SnakyController:144 - SingerSnake at 0 - Rod Jane Jane
2013-11-21 17:15:59 INFO  SnakyController:144 - SingerSnake at 1 - Jane Rod Rod
2013-11-21 17:15:59 INFO  SnakyController:144 - SingerSnake at 2 - Freddy Jane Freddy
2013-11-21 17:15:59 INFO  SnakyController:144 - SingerSnake at 3 - Fon  
2013-11-21 17:16:43 INFO  SnakyController:70 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 17:16:43 INFO  SnakyController:177 - FileSnake Decoded - Rod 1 1
2013-11-21 17:16:43 INFO  SnakyController:177 - FileSnake Decoded - Jane 0 0
2013-11-21 17:16:43 INFO  SnakyController:177 - FileSnake Decoded - Freddy 1 2
2013-11-21 17:16:43 INFO  SnakyController:177 - FileSnake Decoded - Fon -1 -1
2013-11-21 17:16:43 INFO  SnakyController:144 - SingerSnake at 0 - Rod Jane Jane
2013-11-21 17:16:43 INFO  SnakyController:144 - SingerSnake at 1 - Jane Rod Rod
2013-11-21 17:16:43 INFO  SnakyController:144 - SingerSnake at 2 - Freddy Jane Freddy
2013-11-21 17:16:43 INFO  SnakyController:144 - SingerSnake at 3 - Fon  
2013-11-21 17:16:53 ERROR SnakyController:61 - Error in number of parameter, aborting execution
2013-11-21 17:16:53 ERROR LongSnakeSong:31 - Error in Number of parameters
2013-11-21 17:16:59 INFO  SnakyController:70 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 17:16:59 INFO  SnakyController:177 - FileSnake Decoded - Rod 1 1
2013-11-21 17:16:59 INFO  SnakyController:177 - FileSnake Decoded - Jane 0 0
2013-11-21 17:16:59 INFO  SnakyController:177 - FileSnake Decoded - Freddy 1 2
2013-11-21 17:16:59 INFO  SnakyController:177 - FileSnake Decoded - Fon -1 -1
2013-11-21 17:16:59 INFO  SnakyController:144 - SingerSnake at 0 - Rod Jane Jane
2013-11-21 17:16:59 INFO  SnakyController:144 - SingerSnake at 1 - Jane Rod Rod
2013-11-21 17:16:59 INFO  SnakyController:144 - SingerSnake at 2 - Freddy Jane Freddy
2013-11-21 17:16:59 INFO  SnakyController:144 - SingerSnake at 3 - Fon  
2013-11-21 17:19:37 INFO  SnakyController:70 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 17:19:37 INFO  SnakyController:181 - FileSnake Decoded - Rod 1 1
2013-11-21 17:19:37 INFO  SnakyController:181 - FileSnake Decoded - Jane 0 0
2013-11-21 17:19:37 INFO  SnakyController:181 - FileSnake Decoded - Freddy 1 2
2013-11-21 17:19:37 INFO  SnakyController:181 - FileSnake Decoded - Fon 1 -1
2013-11-21 17:19:37 INFO  SnakyController:144 - SingerSnake at 0 - Rod Jane Jane
2013-11-21 17:19:37 INFO  SnakyController:144 - SingerSnake at 1 - Jane Rod Rod
2013-11-21 17:19:37 INFO  SnakyController:144 - SingerSnake at 2 - Freddy Jane Freddy
2013-11-21 17:19:37 INFO  SnakyController:144 - SingerSnake at 3 - Fon Jane 
2013-11-21 17:19:53 INFO  SnakyController:70 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 17:19:53 INFO  SnakyController:181 - FileSnake Decoded - Rod 1 1
2013-11-21 17:19:53 INFO  SnakyController:181 - FileSnake Decoded - Jane 0 0
2013-11-21 17:19:53 INFO  SnakyController:181 - FileSnake Decoded - Freddy 1 2
2013-11-21 17:19:53 INFO  SnakyController:181 - FileSnake Decoded - Fon 1 -1
2013-11-21 17:19:53 INFO  SnakyController:181 - FileSnake Decoded - Ra -1 -1
2013-11-21 17:19:53 INFO  SnakyController:144 - SingerSnake at 0 - Rod Jane Jane
2013-11-21 17:19:53 INFO  SnakyController:144 - SingerSnake at 1 - Jane Rod Rod
2013-11-21 17:19:53 INFO  SnakyController:144 - SingerSnake at 2 - Freddy Jane Freddy
2013-11-21 17:19:53 INFO  SnakyController:144 - SingerSnake at 3 - Fon Jane 
2013-11-21 17:19:53 INFO  SnakyController:144 - SingerSnake at 4 - Ra  
2013-11-21 18:35:38 INFO  SnakyController:68 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 18:35:38 INFO  SnakyController:119 - FileSnake Decoded - Rod 1 1
2013-11-21 18:35:38 INFO  SnakyController:119 - FileSnake Decoded - Jane 0 0
2013-11-21 18:35:38 INFO  SnakyController:119 - FileSnake Decoded - Freddy 1 2
2013-11-21 18:35:38 INFO  SnakyController:119 - FileSnake Decoded - Fon 1 -1
2013-11-21 18:35:38 INFO  SnakyController:119 - FileSnake Decoded - Ra -1 -1
2013-11-21 18:35:38 INFO  SnakyController:146 - SingerSnake at 0 - Rod Jane Jane
2013-11-21 18:35:38 INFO  SnakyController:146 - SingerSnake at 1 - Jane Rod Rod
